category,cost,is_free,is_official,latitude,location.state,longitude,event_date,repeat_times,has_image,description_words,duration,day_of_week,time,is_attractive,city
food-and-drink,,True,False,40.6758886,NY,-73.9843603,2018-12-08,1,True,27,0,Sat,morning,False,Brooklyn
other,,True,False,40.7154214,NY,-73.99102049999998,2018-12-08,1,True,30,0,Sat,morning,False,New York
nightlife,,True,False,40.7423311,NY,-74.00347909999998,2018-12-08,1,False,23,0,Sat,afternoon,False,New York
kids-family,0.0,False,False,40.731370743568,NY,-73.98318647280401,2018-12-08,1,True,26,0,Sat,afternoon,False,New York
performing-arts,,True,False,40.716267,NY,-73.989698,2018-12-08,4,True,15,0,Sat,afternoon,True,New York
performing-arts,20.0,False,False,40.7264384,NY,-73.9906473,2018-12-08,1,False,28,0,Sat,evening,False,New York
visual-arts,7.0,False,False,40.7026206,NY,-73.9874963,2018-12-08,1,True,25,0,Sat,evening,True,Brooklyn
performing-arts,6.0,False,False,40.67604160000001,NY,-73.9801243,2018-12-08,1,True,27,0,Sat,evening,False,Brooklyn
nightlife,20.0,False,False,40.7086054,NY,-74.0136016,2018-12-08,1,True,29,0,Sat,evening,False,New York
performing-arts,10.0,False,False,40.7452839,NY,-73.98809920000002,2018-12-09,1,True,25,0,Sun,morning,True,New York
festivals-fairs,,True,False,40.7343405,NY,-73.9849615,2018-12-09,1,True,25,0,Sun,afternoon,False,New York
charities,75.0,False,False,40.749086,NY,-73.95536120000001,2018-12-09,1,True,27,0,Sun,afternoon,False,Long Island City
festivals-fairs,,True,False,40.7197294341267,NJ,-74.0426802635193,2018-12-10,1,True,28,0,Mon,evening,False,Jersey City
food-and-drink,,False,False,40.7360835,NY,-74.00059830000002,2018-12-10,1,True,28,27,Mon,morning,True,New York
food-and-drink,,True,False,40.736544,NY,-73.988442,2018-12-10,1,True,28,0,Mon,evening,False,New York
nightlife,25.0,False,False,40.7396696,NY,-74.0069056,2018-12-10,1,True,24,0,Mon,evening,False,New York
performing-arts,6.0,False,False,40.73968273886629,NJ,-74.0271888368179,2018-12-10,1,True,25,0,Mon,evening,False,Hoboken
charities,,False,False,40.71862460000001,NJ,-74.0337756,2018-12-11,1,True,25,0,Tues,morning,False,Jersey City
performing-arts,,True,False,40.7226519,NY,-73.9863316,2018-12-11,1,True,27,0,Tues,evening,False,New York
kids-family,250.0,False,False,40.7065671,NY,-74.0037097,2018-12-12,1,True,23,0,Wed,morning,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-12-12,1,True,25,0,Wed,afternoon,False,New York
performing-arts,49.0,False,False,40.7326225,NY,-74.0087125,2018-12-12,1,True,26,0,Wed,evening,False,New York
performing-arts,,False,False,40.7100847891067,NY,-73.96257877349849,2018-12-12,1,True,26,0,Wed,evening,False,Brooklyn
nightlife,25.0,False,False,40.7160494,NY,-73.9971023,2018-12-12,1,True,32,0,Wed,evening,False,New York
kids-family,,False,False,40.731370743568,NY,-73.98318647280401,2018-12-13,1,False,24,0,Thurs,evening,False,New York
performing-arts,,True,False,40.7422303,NY,-73.9982715,2018-12-13,1,False,22,0,Thurs,afternoon,False,New York
film,10.0,False,False,40.721513788889496,NY,-73.9587011987419,2018-12-13,1,True,23,0,Thurs,afternoon,False,Brooklyn
other,25.0,False,False,40.7255238,NY,-74.0014699,2018-12-13,1,True,27,0,Thurs,afternoon,False,New York
performing-arts,0.0,False,False,40.748786,NY,-73.9945448,2018-12-13,1,True,25,0,Thurs,evening,False,New York
charities,125.0,False,False,40.737658471128796,NY,-73.9865854218182,2018-12-13,1,True,26,0,Thurs,evening,False,New York
performing-arts,15.0,False,False,40.7303933,NY,-73.9870893,2018-12-13,1,True,19,0,Thurs,evening,False,New York
sports-active-life,,True,False,40.7241108,NY,-74.0019115,2018-12-14,1,True,25,0,Fri,morning,False,New York
sports-active-life,,True,False,40.7241108,NY,-74.0019115,2018-12-14,1,True,27,0,Fri,morning,False,New York
sports-active-life,,True,False,40.7241108,NY,-74.0019115,2018-12-14,1,True,27,0,Fri,morning,False,New York
food-and-drink,,True,False,40.7441348,NY,-73.9951007,2018-12-14,1,True,28,0,Fri,afternoon,False,New York
performing-arts,15.0,False,False,40.6861547,NY,-73.9773518,2018-12-14,1,True,23,0,Fri,afternoon,False,Brooklyn
fashion,,True,False,40.7361451,NY,-74.0096132,2018-12-14,1,True,24,0,Fri,evening,True,New York
performing-arts,,True,False,40.7293456,NY,-73.9787662,2018-12-14,1,True,27,7,Fri,evening,True,New York
music,20.0,False,False,40.7258626,NY,-73.994291,2018-12-14,1,True,19,0,Fri,evening,False,New York
performing-arts,,True,False,40.716267,NY,-73.989698,2018-12-14,12,True,21,0,Fri,evening,True,New York
sports-active-life,,False,False,40.7471158,NY,-73.9908195,2018-12-15,1,True,26,1,Sat,morning,False,New York
fashion,,True,False,40.7246372,NY,-74.0009541,2018-12-15,1,True,21,1,Sat,morning,False,New York
sports-active-life,,True,False,40.7241108,NY,-74.0019115,2018-12-15,1,True,25,0,Sat,morning,False,New York
sports-active-life,20.0,False,False,40.6888467,NY,-73.97905759999998,2018-12-15,1,True,25,0,Sat,morning,False,Brooklyn
festivals-fairs,,True,False,40.694804,NY,-73.992407,2018-12-15,1,True,27,1,Sat,morning,True,Brooklyn
other,,True,False,40.7241108,NY,-74.0019115,2018-12-15,1,True,23,0,Sat,morning,False,New York
visual-arts,,True,False,40.7183416,NY,-73.95981850000003,2018-12-15,1,True,25,0,Sat,morning,False,Brooklyn
sports-active-life,39.0,False,False,40.749215,NY,-73.983023,2018-12-15,3,True,24,0,Sat,afternoon,True,New York
sports-active-life,,True,False,40.7471158,NY,-73.9908195,2018-12-15,1,True,24,0,Sat,afternoon,True,New York
festivals-fairs,10.0,False,False,40.6714058033045,NY,-73.96367787989429,2018-12-15,4,True,27,0,Sat,afternoon,True,Brooklyn
music,25.0,False,False,40.7303171,NY,-74.0029787,2018-12-15,1,True,23,0,Sat,evening,False,New York
food-and-drink,,False,False,40.740244,NY,-73.98703499999998,2018-12-15,2,True,29,0,Sat,evening,True,New York
food-and-drink,,True,False,40.72973,NY,-73.988074,2018-12-15,1,True,26,0,Sat,evening,True,New York
nightlife,5.0,False,False,40.673735,NY,-73.991658,2018-12-15,1,True,26,0,Sat,evening,False,Brooklyn
music,25.0,False,False,40.7220265,NY,-73.9591725,2018-12-15,1,True,28,0,Sat,evening,False,Brooklyn
music,,True,False,40.6631969,NY,-73.991061,2018-12-15,1,True,27,0,Sat,evening,False,Brooklyn
performing-arts,5.0,False,False,40.6785007,NY,-73.9833014,2018-12-16,1,True,27,0,Sun,evening,False,Brooklyn
other,,False,False,40.742816,NJ,-74.0463834,2018-12-16,1,True,30,0,Sun,evening,True,Jersey City
sports-active-life,,True,False,40.7471158,NY,-73.9908195,2018-12-16,3,True,24,0,Sun,afternoon,True,New York
music,35.0,False,False,40.7174776,NY,-74.0122933,2018-12-16,1,True,27,0,Sun,evening,False,New York
lectures-books,,True,False,40.7127753,NY,-74.0059728,2018-12-16,1,True,28,0,Sun,evening,False,New York
food-and-drink,,True,False,40.736544,NY,-73.988442,2018-12-17,1,True,27,0,Mon,evening,False,New York
performing-arts,,True,False,40.7230068,NY,-73.986042,2018-12-17,2,True,29,0,Mon,evening,True,New York
food-and-drink,,True,False,40.718223312785,NY,-73.9911489933729,2018-12-18,1,True,26,0,Tues,afternoon,True,New York
performing-arts,,True,False,40.716267,NY,-73.989698,2018-12-18,1,True,19,0,Tues,evening,False,New York
performing-arts,,True,False,40.716267,NY,-73.989698,2018-12-18,10,True,22,0,Tues,evening,True,New York
performing-arts,,True,False,40.7226519,NY,-73.9863316,2018-12-18,1,True,29,0,Tues,evening,False,New York
other,,True,False,40.7065671,NY,-74.0037097,2018-12-19,1,True,27,0,Wed,evening,False,New York
nightlife,,False,False,40.7191395,NY,-74.0060905,2018-12-19,1,True,25,0,Wed,afternoon,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2018-12-19,1,True,25,0,Wed,afternoon,False,New York
performing-arts,20.0,False,False,40.7422303,NY,-73.9982715,2018-12-19,1,True,26,0,Wed,evening,False,New York
performing-arts,20.0,False,False,40.7422303,NY,-73.9982715,2018-12-19,1,True,25,0,Wed,evening,False,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-12-19,1,True,27,0,Wed,evening,False,Brooklyn
nightlife,8.0,False,False,40.6785007,NY,-73.9833014,2018-12-19,1,True,26,0,Wed,evening,False,Brooklyn
other,,False,False,40.7191395,NY,-74.0060905,2018-12-20,1,True,19,0,Thurs,evening,True,New York
fashion,,False,False,40.7395932,NY,-74.0074501,2018-12-20,1,True,29,0,Thurs,evening,True,New York
food-and-drink,,True,False,40.7382995,NY,-73.9824061,2018-12-20,1,True,27,0,Thurs,morning,True,New York
music,,True,False,40.7183416,NY,-73.95981850000003,2018-12-20,1,True,27,0,Thurs,afternoon,True,Brooklyn
other,,True,False,40.72449500000001,NY,-74.007965,2018-12-20,1,True,22,0,Thurs,afternoon,True,New York
performing-arts,65.0,False,False,40.7205813,NY,-73.99277959999998,2018-12-21,1,True,22,19,Fri,evening,True,New York
music,,True,False,40.747983175280105,NY,-74.00489061075109,2018-12-21,1,False,24,0,Fri,evening,True,New York
music,15.0,False,False,40.7262951085247,NY,-74.0058930486849,2018-12-21,1,True,24,0,Fri,afternoon,True,New York
nightlife,20.0,False,False,40.749605,NY,-73.9830132,2018-12-21,1,True,29,0,Fri,afternoon,True,New York
music,,True,False,40.7191395,NY,-74.0060905,2018-12-21,1,True,25,0,Fri,evening,True,New York
performing-arts,,True,False,40.731826,NY,-74.00134399999997,2018-12-21,1,True,28,28,Fri,evening,True,New York
music,5.0,False,False,40.6861547,NY,-73.9773518,2018-12-21,1,True,22,0,Fri,evening,True,Brooklyn
nightlife,8.0,False,False,40.67604160000001,NY,-73.9801243,2018-12-21,1,True,22,0,Fri,evening,True,Brooklyn
performing-arts,20.0,False,False,40.72525,NY,-73.98444920000001,2018-12-21,1,True,30,1,Fri,evening,True,New York
kids-family,,False,False,40.7470456311976,NY,-74.0090346336365,2018-12-22,1,True,22,11,Sat,evening,True,New York
sports-active-life,,False,False,40.7471158,NY,-73.9908195,2018-12-22,1,True,23,0,Sat,morning,True,New York
festivals-fairs,,True,False,40.728162,NY,-73.9574765,2018-12-22,2,True,23,1,Sat,morning,True,Brooklyn
music,39.0,False,False,40.728162,NY,-73.9574765,2018-12-22,1,True,22,0,Sat,afternoon,True,Brooklyn
other,,True,False,40.7410605,NY,-73.9896986,2018-12-23,4,True,20,0,Sun,morning,True,New York
food-and-drink,,False,False,40.7219097,NY,-74.0039054,2018-12-24,1,True,23,7,Mon,morning,True,New York
food-and-drink,,False,False,40.7360835,NY,-74.00059830000002,2018-12-24,1,True,23,7,Mon,morning,True,New York
other,,True,False,40.6993958,NY,-73.993041,2018-12-24,1,True,24,0,Mon,afternoon,True,Brooklyn
nightlife,,False,False,40.7410042,NY,-73.992897,2018-12-28,1,True,28,0,Fri,afternoon,True,New York
performing-arts,,True,False,40.7265315,NY,-74.0043743,2018-12-28,2,True,25,0,Fri,evening,True,New York
sports-active-life,,False,False,40.7471158,NY,-73.9908195,2018-12-29,1,True,24,0,Sat,afternoon,True,New York
music,,False,False,40.722401,NY,-73.985597,2018-12-29,1,True,25,0,Sat,afternoon,True,New York
kids-family,10.0,False,False,40.6714058033045,NY,-73.96367787989429,2018-12-29,2,True,27,0,Sat,afternoon,True,Brooklyn
food-and-drink,39.0,False,False,40.7264944895101,NY,-73.9841490983963,2018-12-29,1,True,24,0,Sat,afternoon,True,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2018-12-29,1,True,29,0,Sat,evening,True,Brooklyn
other,20.0,False,False,40.7261267,NY,-73.98899449999998,2018-12-30,19,True,27,0,Sun,morning,True,New York
fashion,85.0,False,False,40.747276,NY,-73.98931,2018-12-31,1,True,23,0,Mon,evening,True,New York
sports-active-life,,False,False,40.7470456311976,NY,-74.0090346336365,2018-12-31,2,False,26,0,Mon,morning,True,New York
food-and-drink,125.0,False,False,40.746212,NY,-73.9850458,2018-12-31,1,True,26,0,Mon,afternoon,True,New York
food-and-drink,795.0,False,False,40.7191075,NY,-74.0001859,2018-12-31,1,True,24,0,Mon,evening,True,New York
performing-arts,5.0,False,False,40.7432511476929,NY,-73.95178927744679,2018-12-31,1,True,29,0,Mon,evening,True,Long Island City
nightlife,179.0,False,False,40.7294924,NY,-74.0114995,2018-12-31,2,True,25,0,Mon,evening,True,New York
nightlife,175.0,False,False,40.7294924,NY,-74.0114995,2018-12-31,1,True,24,0,Mon,evening,True,New York
performing-arts,,True,False,40.716267,NY,-73.989698,2018-12-31,1,True,19,0,Mon,evening,True,New York
nightlife,50.0,False,False,40.7396696,NY,-74.0069056,2018-12-31,1,True,7,0,Mon,evening,True,New York
nightlife,,False,False,40.7481973,NY,-73.99122120000001,2018-12-31,1,True,25,0,Mon,evening,True,New York
nightlife,35.0,False,False,40.7396696,NY,-74.0069056,2018-12-31,1,True,30,0,Mon,evening,True,New York
nightlife,125.0,False,False,40.7207484,NJ,-74.03212370000001,2018-12-31,1,True,28,0,Mon,evening,True,Jersey City
music,125.0,False,False,40.7207484,NJ,-74.03212370000001,2018-12-31,1,True,28,0,Mon,evening,True,Jersey City
nightlife,129.0,False,False,40.7304781,NY,-74.01116359999997,2018-12-31,1,True,25,0,Mon,evening,True,New York
nightlife,169.0,False,False,40.7294924,NY,-74.0114995,2018-12-31,1,True,25,0,Mon,evening,True,New York
nightlife,399.0,False,False,40.735356,NY,-73.973912,2018-12-31,1,True,23,0,Mon,evening,True,New York
nightlife,150.0,False,False,40.7172592,NY,-73.95510870000003,2018-12-31,1,True,27,0,Mon,evening,True,Brooklyn
music,99.0,False,False,40.735356,NY,-73.973912,2018-12-31,1,True,22,0,Mon,evening,True,New York
food-and-drink,90.0,False,False,40.736544,NY,-73.988442,2018-12-31,1,True,31,0,Mon,evening,True,New York
nightlife,99.0,False,False,40.735356,NY,-73.973912,2018-12-31,1,True,23,0,Mon,evening,True,New York
nightlife,99.0,False,False,40.7352908,NY,-73.973873,2018-12-31,3,True,23,0,Mon,evening,True,New York
nightlife,,False,False,40.7449689,NY,-73.99823470000003,2018-12-31,1,True,24,0,Mon,evening,True,New York
nightlife,125.0,False,False,40.7257471,NY,-73.99179659999999,2018-12-31,1,True,30,0,Mon,evening,True,New York
nightlife,139.0,False,False,40.7050138,NY,-74.00373950000002,2018-12-31,2,True,25,0,Mon,evening,True,New York
visual-arts,,False,False,40.7464969,NY,-74.00944709999997,2019-01-02,1,True,28,29,Wed,evening,True,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-01-02,1,True,25,0,Wed,afternoon,True,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-01-02,1,True,26,0,Wed,evening,True,Brooklyn
performing-arts,40.0,False,False,40.72979520000001,NY,-73.9977487,2019-01-03,1,True,30,0,Thurs,morning,True,New York
music,0.0,False,False,40.741070070750396,NY,-73.9929329067459,2019-01-03,1,True,22,0,Thurs,afternoon,True,New York
film,14.0,False,False,40.749444200000006,NY,-73.97995970000002,2019-01-03,1,True,29,15,Thurs,afternoon,True,New York
visual-arts,,True,False,40.7493555,NY,-74.0046948,2019-01-04,1,True,27,20,Fri,morning,True,New York
performing-arts,,True,False,40.67371470000001,NY,-73.9566655,2019-01-04,1,True,28,0,Fri,afternoon,True,Brooklyn
music,,False,False,40.7412174911201,NY,-73.9933061599731,2019-01-04,1,True,24,0,Fri,afternoon,True,New York
film,10.0,False,False,40.6814016,NY,-73.9799841,2019-01-04,1,True,28,0,Fri,evening,True,Brooklyn
kids-family,45.0,False,False,40.745815,NY,-73.982968,2019-01-04,1,True,23,0,Fri,evening,True,New York
lectures-books,,True,False,40.7198834,NJ,-74.0433511,2019-01-05,1,True,30,0,Sat,morning,True,Jersey City
performing-arts,8.0,False,False,40.67604160000001,NY,-73.9801243,2019-01-05,1,True,23,0,Sat,evening,True,Brooklyn
music,,False,False,40.7412174911201,NY,-73.9933061599731,2019-01-05,1,True,23,0,Sat,evening,True,New York
festivals-fairs,,True,False,40.7092002302021,NJ,-74.0399466756692,2019-01-06,1,True,27,0,Sun,morning,True,Jersey City
fashion,,True,False,40.72482279999999,NY,-73.98775490000001,2019-01-06,1,True,24,0,Sun,afternoon,True,New York
other,5.0,False,False,40.7463965,NY,-73.9899133,2019-01-06,1,True,24,0,Sun,afternoon,True,New York
other,,True,False,40.6785007,NY,-73.9833014,2019-01-06,1,True,23,0,Sun,afternoon,True,Brooklyn
performing-arts,45.0,False,False,40.72979520000001,NY,-73.9977487,2019-01-06,1,True,27,0,Sun,evening,True,New York
food-and-drink,,True,False,40.7139829,NY,-73.9613996,2019-01-07,1,True,27,0,Mon,evening,True,Brooklyn
nightlife,,True,False,40.746890966512794,NY,-73.99707841875171,2019-01-07,1,True,26,0,Mon,afternoon,True,New York
sports-active-life,50.0,False,False,40.6825756316779,NY,-73.97516021967729,2019-01-07,1,True,32,0,Mon,afternoon,True,Brooklyn
performing-arts,,True,False,40.7230068,NY,-73.986042,2019-01-07,1,True,28,0,Mon,evening,True,New York
other,,True,False,40.7451797,NY,-73.98736459999998,2019-01-08,1,True,29,5,Tues,morning,True,New York
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-01-08,1,True,27,0,Tues,evening,True,New York
performing-arts,9.0,False,False,40.7258626,NY,-73.994291,2019-01-08,1,True,24,0,Tues,evening,True,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-01-09,1,True,25,0,Wed,afternoon,True,New York
visual-arts,,True,False,40.7166390005417,NY,-73.9911077055573,2019-01-09,1,True,23,0,Wed,afternoon,True,New York
other,,True,False,40.7097781,NY,-74.0098271,2019-01-10,1,True,25,0,Thurs,evening,True,New York
visual-arts,20.0,False,False,40.7230163,NY,-73.9822869,2019-01-10,1,True,20,6,Thurs,evening,True,New York
food-and-drink,,False,False,40.7190635,NJ,-74.03339090000001,2019-01-10,1,True,23,0,Thurs,evening,True,Jersey City
performing-arts,20.0,False,False,40.7291874,NY,-73.9912442,2019-01-10,1,True,28,0,Thurs,morning,True,New York
food-and-drink,,True,False,40.721875,NY,-73.9957106,2019-01-10,1,True,23,0,Thurs,morning,True,New York
visual-arts,,True,False,40.7287624,NY,-73.9800874,2019-01-10,1,True,26,2,Thurs,afternoon,True,New York
other,27.0,False,False,40.7191395,NY,-74.0060905,2019-01-10,1,False,21,0,Thurs,afternoon,True,New York
lectures-books,20.0,False,False,40.700829982235796,NY,-73.9874460637207,2019-01-11,1,True,29,0,Fri,evening,True,Brooklyn
other,,True,False,40.73568529999999,NY,-73.9892836,2019-01-11,1,True,23,0,Fri,morning,False,New York
performing-arts,,True,False,40.7293456,NY,-73.9787662,2019-01-11,1,True,26,7,Fri,evening,False,New York
nightlife,5.0,False,False,40.6785007,NY,-73.9833014,2019-01-11,1,True,27,0,Fri,evening,True,Brooklyn
nightlife,20.0,False,False,40.7086054,NY,-74.0136016,2019-01-12,1,True,28,0,Sat,evening,False,New York
sports-active-life,,True,False,40.7471219,NY,-73.99082750000002,2019-01-12,1,True,25,0,Sat,afternoon,True,New York
sports-active-life,275.0,False,False,40.7471514,NY,-73.9917766,2019-01-12,1,True,24,0,Sat,afternoon,False,New York
lectures-books,35.0,False,False,40.673735,NY,-73.991658,2019-01-12,1,True,24,0,Sat,afternoon,True,Brooklyn
lectures-books,350.0,False,False,40.68131939999999,NY,-74.00422569999998,2019-01-13,1,True,27,0,Sun,morning,False,Brooklyn
sports-active-life,200.0,False,False,40.7471219,NY,-73.99082750000002,2019-01-13,1,True,27,0,Sun,afternoon,False,New York
sports-active-life,,True,False,40.7471514,NY,-73.9917766,2019-01-13,1,True,25,0,Sun,afternoon,False,New York
visual-arts,,True,False,40.7366072,NY,-74.0088113,2019-01-13,1,True,24,13,Sun,afternoon,True,New York
other,4000.0,False,False,40.7480715,NY,-73.98458000000002,2019-01-14,1,True,24,1,Mon,morning,False,New York
food-and-drink,,True,True,40.71440250000001,NY,-73.9615795,2019-01-14,1,True,24,7,Mon,afternoon,True,Brooklyn
food-and-drink,,True,False,40.736544,NY,-73.988442,2019-01-14,1,True,28,0,Mon,evening,True,New York
performing-arts,,True,False,40.7230068,NY,-73.986042,2019-01-14,1,True,27,0,Mon,evening,False,New York
other,15.0,False,False,40.749605,NY,-73.9830132,2019-01-15,1,True,26,0,Tues,afternoon,False,New York
sports-active-life,,True,True,40.7285415,NY,-73.9601098,2019-01-15,1,True,24,0,Tues,afternoon,True,Brooklyn
music,12.0,False,False,40.7239802,NJ,-74.0498443,2019-01-15,1,True,25,0,Tues,evening,False,Jersey City
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-01-15,1,True,27,0,Tues,evening,False,New York
performing-arts,25.0,False,False,40.7303933,NY,-73.9870893,2019-01-16,1,True,25,0,Wed,evening,False,New York
other,132.0,False,False,40.729944,NY,-73.99783000000002,2019-01-16,1,True,22,0,Wed,morning,False,New York
other,,True,False,40.65080620000001,NY,-73.9567618,2019-01-16,1,True,31,0,Wed,morning,False,Brooklyn
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-01-16,1,True,25,0,Wed,afternoon,False,New York
food-and-drink,65.0,False,False,40.7244378855031,NY,-73.9915524,2019-01-16,1,True,27,0,Wed,evening,False,New York
food-and-drink,,True,False,40.73316550000001,NY,-73.9897102,2019-01-17,2,True,25,0,Thurs,afternoon,True,New York
kids-family,285.0,False,False,40.7471158,NY,-73.9908195,2019-01-17,1,True,26,3,Thurs,afternoon,False,New York
music,5.0,False,False,40.6857666,NY,-73.9735353,2019-01-17,1,True,29,0,Thurs,evening,True,Brooklyn
kids-family,20.0,False,False,40.711288,NY,-74.00528,2019-01-18,1,True,23,0,Fri,evening,False,New York
fashion,,True,False,40.72227963492271,NY,-73.9571206358786,2019-01-18,1,True,26,3,Fri,evening,True,Brooklyn
food-and-drink,,True,False,40.671931,NY,-73.957784,2019-01-18,1,True,26,0,Fri,afternoon,False,Brooklyn
nightlife,,True,False,40.7440395,NY,-73.98812579999998,2019-01-18,1,True,28,0,Fri,afternoon,False,New York
lectures-books,8.0,False,False,40.67604160000001,NY,-73.9801243,2019-01-18,1,True,28,0,Fri,evening,True,Brooklyn
music,8.0,False,False,40.7258024,NY,-73.98392249999998,2019-01-18,1,True,27,0,Fri,evening,False,New York
music,,False,False,40.7141805,NY,-74.0155677,2019-01-19,2,False,22,0,Sat,morning,True,New York
festivals-fairs,,True,False,40.6695794,NY,-73.95368509999999,2019-01-19,1,True,25,0,Sat,morning,False,Brooklyn
food-and-drink,55.0,False,False,40.713,NY,-74.0072,2019-01-19,1,True,27,0,Sat,morning,True,New York
food-and-drink,,False,False,40.7461672,NJ,-74.028559,2019-01-19,1,True,27,0,Sat,morning,True,Hoboken
music,,False,False,40.7257835,NY,-73.9968056,2019-01-19,1,True,21,0,Sat,afternoon,False,New York
festivals-fairs,20.0,False,False,40.749605,NY,-73.9830132,2019-01-19,1,True,27,0,Sat,afternoon,True,New York
nightlife,75.0,False,False,40.7191395,NY,-74.0060905,2019-01-20,1,True,26,0,Sun,afternoon,False,New York
nightlife,10.0,False,False,40.7206657,NY,-73.9844931,2019-01-20,1,True,29,0,Sun,evening,False,New York
nightlife,,True,False,40.7432511476929,NY,-73.95178927744679,2019-01-20,7,True,28,0,Sun,evening,True,Long Island City
performing-arts,,True,False,40.72580170000001,NY,-73.98432290000002,2019-01-20,1,True,30,0,Sun,evening,False,New York
food-and-drink,,False,False,40.7219097,NY,-74.0039054,2019-01-21,1,True,27,4,Mon,morning,False,New York
performing-arts,,True,False,40.7191395,NY,-74.0060905,2019-01-21,1,False,26,0,Mon,evening,False,New York
performing-arts,,True,False,40.7487943,NY,-73.99530779999998,2019-01-21,1,True,27,0,Mon,evening,False,New York
performing-arts,25.0,False,False,40.7191395,NY,-74.0060905,2019-01-22,1,True,24,0,Tues,evening,False,New York
other,,False,False,40.707871,NY,-74.0089805,2019-01-22,1,True,26,0,Tues,morning,False,New York
performing-arts,,True,False,40.7498995,NY,-73.9947838,2019-01-22,1,True,25,0,Tues,afternoon,True,New York
food-and-drink,170.0,False,False,40.7370524,NY,-73.9998753,2019-01-22,1,True,27,0,Tues,evening,False,New York
performing-arts,,True,False,40.7226519,NY,-73.9863316,2019-01-22,1,True,27,0,Tues,evening,False,New York
fashion,,True,False,40.7216217,NY,-74.0092405,2019-01-23,1,True,21,2,Wed,morning,False,New York
performing-arts,65.0,False,False,40.72979520000001,NY,-73.9977487,2019-01-23,1,True,21,0,Wed,afternoon,False,New York
performing-arts,,False,False,40.7396059,NY,-74.0089716,2019-01-23,1,False,25,22,Wed,afternoon,False,New York
film,7.0,False,False,40.7246322,NY,-73.9900275,2019-01-23,1,True,25,0,Wed,afternoon,False,New York
other,30.0,False,False,40.7119149,NY,-73.95716920000002,2019-01-23,1,True,30,0,Wed,evening,False,Brooklyn
food-and-drink,95.0,False,False,40.742141436418294,NY,-74.0035781860352,2019-01-23,1,True,24,0,Wed,evening,False,New York
nightlife,95.0,False,False,40.742141436418294,NY,-74.0035781860352,2019-01-23,1,True,24,0,Wed,evening,True,New York
food-and-drink,,False,False,40.7461672,NJ,-74.028559,2019-01-23,1,True,28,0,Wed,evening,True,Hoboken
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-01-23,1,True,27,0,Wed,evening,False,Brooklyn
performing-arts,0.0,False,False,40.748786,NY,-73.9945448,2019-01-24,1,False,21,0,Thurs,evening,False,New York
performing-arts,,False,False,40.7191395,NY,-74.0060905,2019-01-24,1,True,25,0,Thurs,evening,False,New York
nightlife,,True,False,40.7432511476929,NY,-73.95178927744679,2019-01-24,1,True,28,0,Thurs,evening,False,Long Island City
music,12.0,False,False,40.7420066,NY,-74.0054906,2019-01-25,1,True,26,0,Fri,afternoon,False,New York
film,5.0,False,False,40.7305771,NY,-74.00289649999998,2019-01-25,1,True,20,0,Fri,evening,False,New York
performing-arts,,True,False,40.731826,NY,-74.00134399999997,2019-01-25,1,True,28,28,Fri,evening,True,New York
sports-active-life,100.0,False,False,40.6825756316779,NY,-73.97516021967729,2019-01-25,1,True,26,0,Fri,evening,False,Brooklyn
performing-arts,10.0,False,False,40.7286294,NY,-73.98486240000003,2019-01-25,1,True,21,0,Fri,evening,False,New York
music,,True,False,40.7136054,NY,-73.965905,2019-01-25,1,False,25,0,Fri,evening,False,Brooklyn
food-and-drink,75.0,False,False,40.72227963492271,NY,-73.9571206358786,2019-01-26,1,True,26,0,Sat,morning,True,Brooklyn
food-and-drink,39.0,False,False,40.656469,NY,-74.00841109999998,2019-01-26,2,True,28,0,Sat,afternoon,True,Brooklyn
food-and-drink,15.0,False,False,40.74067700000001,NY,-73.9963747,2019-01-26,1,True,30,0,Sat,afternoon,True,New York
lectures-books,5.0,False,False,40.6979977,NY,-73.99177209999998,2019-01-26,1,True,25,0,Sat,afternoon,False,Brooklyn
sports-active-life,,True,False,40.7483251,NY,-73.9869592,2019-01-26,1,True,24,0,Sat,evening,False,New York
music,15.0,False,False,40.7499842,NY,-73.9948278,2019-01-26,1,True,23,0,Sat,evening,False,New York
performing-arts,,True,False,40.6786723207026,NY,-73.9589714418068,2019-01-26,1,True,29,0,Sat,evening,False,Brooklyn
sports-active-life,25.0,False,False,40.72075200000001,NJ,-74.045175,2019-01-27,1,True,27,0,Sun,morning,True,Jersey City
lectures-books,,True,False,40.6993038,NY,-73.99390550000003,2019-01-27,1,True,25,0,Sun,morning,False,Brooklyn
music,10.0,False,False,40.6733649,NY,-73.968074,2019-01-27,1,False,22,0,Sun,afternoon,False,Brooklyn
